x,y
7.0462117,4.849267
-45.7543,13.146671
4.7710676,6.088483
37.58303,-24.07411
1.7479492,-15.629942
-49.914692,14.202682
-16.270834,20.466541
-15.177105,14.901771
-38.699463,-1.1724222
5.3764215,4.4643517
21.22266,3.8324733
-44.07901,-1.0971506
17.20657,1.6134502
2.0016959,-14.948947
-5.2058454,-26.779402
23.653822,6.367324
3.170283,0.7856683
17.61002,10.292009
9.4924755,10.722225
22.78357,9.865274
-46.27659,10.484463
-7.397097,-19.486364
-17.19749,18.226757
0.6227648,-1.0286726
12.020582,3.0927815
4.009706,5.504958
-7.646751,-6.915198
-1.573179,-1.1845154
-1.6913546,-6.7880692
-15.790192,20.913387
-3.1641285,-14.421001
5.462392,7.107431
2.9513605,10.755983
-41.723377,2.466114
19.121063,46.5809
35.759277,-21.122421
-38.61184,-1.044075
2.0478272,-0.46755043
8.924324,3.4768932
9.472348,7.580934
-0.5335361,7.688622
5.9240227,6.1626334
24.720675,7.9086094
4.618811,4.572273
14.061657,43.14035
-13.517545,17.785135
15.393121,-3.5783994
-5.7137294,-22.417515
-15.180057,21.218515
4.105379,1.182486
2.3807142,7.1719265
7.195763,-6.485448
-20.341288,19.360191
36.314484,-21.228422
38.459652,-23.741768
-0.7678509,-4.1337543
4.8666754,-14.4017315
6.4542766,-12.855661
-43.077465,0.59691
7.3732934,1.264464
15.789616,-4.0931015
37.925755,-25.352303
39.295677,-25.264742
2.1544359,-13.907074
-46.22265,10.152648
12.572981,5.6610613
-47.794785,11.516079
9.46312,5.1716075
12.470681,41.212494
18.927006,1.0488628
19.352407,46.730434
-3.851385,-23.587812
-3.077248,-1.9463487
2.6391685,-0.17733379
5.4799438,-0.11761568
37.845432,-25.043037
20.67354,13.869009
20.808865,15.551778
7.711305,-0.9502571
3.4373722,15.360031
-41.761368,-0.8352458
-15.383044,19.886435
2.353983,2.0457852
-21.294142,7.898063
16.978579,42.607025
-13.715461,10.300035
19.853947,-3.0832193
0.9948163,9.6612
8.649609,-9.070872
-43.51783,9.750226
-10.7546835,-8.629383
15.517203,42.36456
3.6306984,-17.942032
15.184694,11.359937
5.821543,-2.9155374
-5.058809,5.85258
13.486073,-4.256535
-1.5917388,-18.810696
23.899738,8.008416
12.003412,10.660063
16.875498,17.819136
2.827287,15.6613245
-46.17512,-0.54406613
7.7685256,9.108141
12.321254,2.878158
-13.071478,12.161917
9.859687,1.2170349
20.781527,6.259143
6.9269094,-3.0721586
-2.2225375,-20.08787
32.58895,-17.130173
41.8754,-27.687029
4.5972457,-7.278533
15.050797,3.3917177
19.538244,5.850259
17.644342,0.85026646
9.5987215,11.020149
17.441723,17.778765
-45.54664,0.2912818
0.7277292,3.2579377
-6.4086075,5.921602
4.3953104,-2.5935783
-0.9996303,15.873497
3.642227,18.691357
-0.270639,-12.385761
3.8758368,1.5983864
-1.5689723,-21.982388
18.187862,42.850204
-44.175728,9.484562
13.490236,2.3179634
15.708308,2.6192036
-44.412785,10.588156
12.622527,14.2729225
-16.199217,10.116977
22.833565,-6.77271
19.194954,-2.0627472
16.070068,41.80649
26.495268,6.3380957
19.55208,-4.3471246
8.942586,4.346862
-5.1269665,-12.496398
-15.532671,18.03106
11.332678,5.6986804
11.7095,35.858353
9.226577,17.51751
-21.473846,7.8122463
-14.248699,19.25156
-0.084103666,-13.708025
20.452549,7.707338
7.746687,2.5350218
3.3569088,-1.1182207
1.4904755,5.942844
-3.1889484,-17.064852
-11.604008,20.234638
10.526427,-10.41308
13.974454,5.2280602
9.484413,-8.897365
23.049936,6.158016
12.755502,38.199722
17.038445,-3.2601511
13.137685,39.900364
10.516267,-1.8627306
9.448994,8.907184
12.363223,37.048912
9.039113,10.714321
-45.38658,2.398989
-3.439162,-20.389727
-0.10104051,-22.298769
-18.538439,11.673725
0.043308068,6.582099
10.480688,5.169548
-42.490784,-1.6015532
0.56374276,-12.572896
-14.333554,17.273619
-6.1657944,-9.513737
8.3734865,-0.21906544
10.942131,1.2901533
13.547169,-0.855473
4.129832,10.788805
14.020631,39.43941
-18.630447,16.489384
31.09137,-15.270432
-4.422147,-12.018699
-46.89648,6.9380107
-19.358849,15.815795
-43.846104,9.810072
10.557862,-3.222259
8.931746,1.5910401
12.850341,6.186716
4.6428905,1.1341738
22.291275,5.3418255
-1.479707,-24.778555
10.2507305,9.562428
-43.924538,9.968809
4.4204698,2.6833913
-5.5328403,-14.095128
-40.528866,3.1870823
8.973315,5.862565
-43.763775,-1.4082503
-14.270414,20.163162
8.796495,2.2864482
10.0059,3.6400406
12.475149,6.9993277
-44.61031,11.505301
5.739386,2.855762
8.890825,3.0411608
-1.450075,-16.348516
-43.735275,-1.8752978
18.998096,7.5301423
-45.27905,1.9651729
31.985594,-16.55441
-44.944164,-0.4257552
-48.570168,13.945028
-21.06915,8.157431
-15.297562,19.291893
-14.378871,19.79199
3.2761724,1.6474069
13.593531,-12.050692
1.0138876,-19.866886
4.437923,-19.135807
-47.423874,12.524239
-3.984337,7.4190354
9.3160515,4.1362886
-46.12601,-0.01622416
-3.8586986,-0.5950645
-6.6943955,7.7948594
24.155014,7.58568
2.5446992,-2.6029873
15.224147,-1.1189939
20.473043,14.745036
15.830704,17.989262
12.218266,13.672524
-19.10242,11.745874
21.790485,9.747224
-46.26894,-1.7251818
23.668646,8.255227
6.683606,4.292979
19.53007,4.8985586
-16.172264,12.544133
11.187479,4.036262
-43.50835,2.8269358
19.040716,13.748971
16.738483,4.827128
-15.34025,20.95079
7.494513,4.935898
-45.273823,8.429187
10.438083,4.5649867
-40.134422,1.2636526
3.827671,3.342311
-46.1246,11.565662
-40.315903,3.5640705
-4.353055,-9.897518
-13.162336,15.913642
-7.550827,10.4416485
0.9063417,7.302866
6.903301,8.323982
-14.110645,19.87672
14.610064,6.83361
14.090025,38.446007
1.401345,-5.6253643
-15.399647,17.07815
-44.698444,0.352669
-17.50593,20.202587
19.837118,14.499577
8.260551,-3.1094954
-46.878178,11.628369
-45.58763,-0.90349275
-41.620083,1.6624571
10.125175,2.6263928
-10.738168,-15.736575
-8.328031,11.267144
-38.932896,2.655626
-0.04430956,-0.28558657
9.599855,-2.1868012
16.45797,3.1510751
23.076038,7.0435185
21.914202,9.759776
15.459771,18.074865
0.3014332,-14.703275
9.698527,0.81028765
-4.9226737,-17.04494
17.381102,9.309075
16.485712,1.8105747
3.3234048,-11.240416
12.06256,15.830037
10.921863,2.8457386
38.160244,-23.634266
6.024684,5.15728
-46.244556,0.6372437
-3.1183047,-15.889076
16.377504,5.690373
8.82603,-16.036806
14.311105,15.910155
-7.2792044,-14.961197
21.502943,-4.0505943
-42.889038,-1.138108
4.977727,3.5151532
37.965355,-23.377304
2.2735324,17.355942
-13.340649,12.484669
16.032204,-2.0543149
22.753054,6.9089155
-5.6531725,-24.976692
11.5007,4.6145554
-49.243893,-0.67377144
10.534923,15.5338545
7.602446,12.794799
8.084671,-3.4652596
-40.781914,0.07340443
-18.883577,14.903188
-5.556281,-23.682575
2.2440815,10.079751
-17.706806,14.953877
1.5077232,-2.4767811
-45.9826,0.08219775
12.720434,4.2021465
-0.215222,0.57387686
-42.62108,5.0168805
-42.837933,11.15561
-9.180242,-3.1736672
7.570727,0.81823194
-12.137295,-15.02638
-5.728378,-18.894419
-16.747301,21.156284
-42.778595,3.6919672
16.269112,17.223421
23.111067,8.362322
-12.666675,16.876745
11.783406,38.21531
17.503344,0.80820256
-0.133241,-19.067974
12.899737,5.9554086
2.6531465,-6.865124
17.98716,6.8702
12.696454,37.680683
17.853464,3.5815706
2.5444899,-8.964209
-14.234005,13.245149
3.8266015,-15.243845
12.331452,37.416576
-40.80337,1.0324876
-15.489441,7.904702
10.281543,12.74698
-41.794754,2.575344
-42.795982,1.4814475
10.247959,8.717031
9.84413,5.723356
37.61566,-23.091341
7.615847,-11.977556
-2.1108289,-19.504677
9.44879,-4.708796
-0.6328711,6.495131
-1.3884183,4.154646
9.463778,0.22976008
-14.543398,19.094307
-42.51891,2.889775
5.373364,1.1315408
15.537599,15.521374
10.224983,-1.3491663
11.156921,6.502575
12.84009,8.849952
0.6823814,-3.4969826
-6.8690968,-17.801128
-1.4989766,-8.563911
2.1686714,-10.657572
37.339252,-24.719265
-45.622955,12.217458
-43.361393,4.204798
-40.552383,0.8813435
9.926831,1.9444743
12.532762,1.960338
20.299522,14.774775
19.259195,4.2532024
4.387269,-18.741478
-47.96014,12.272708
11.039449,6.5604753
-18.781933,18.176216
-47.585903,11.3841715
6.833084,3.1195462
3.473216,0.16492683
19.62787,8.556886
15.313244,6.534485
-44.88002,-0.8052153
11.128344,32.546356
12.48669,36.843563
-41.294006,4.1374755
17.753513,7.6830993
-46.03634,10.529254
12.245433,1.2616385
10.969461,2.7222605
-4.5047135,-19.769197
-7.088708,-18.839586
-1.8647516,-19.475107
6.1716433,-7.815862
-47.699642,-0.958115
-19.085764,11.842178
1.405472,8.730013
13.950305,15.085523
8.678922,-7.255002
2.665201,-22.512426
-17.368307,18.485804
-42.122852,1.3920836
-2.6658614,-11.92379
0.10278849,4.6791267
-5.905524,7.738206
9.902517,-4.5179753
7.9444656,1.7821765
18.121462,8.350864
-15.820036,12.685796
-44.59907,0.0125337755
24.28923,8.091793
-45.327625,9.175565
-6.0407314,-16.912434
-47.048744,-0.12844068
11.855196,4.616875
-47.09028,13.256515
36.79888,-22.990715
-10.556383,-6.915145
-12.380362,16.956646
8.094645,2.7193367
-8.500048,-11.706396
14.510983,6.3483977
-45.587612,1.5385538
6.5403366,-14.833254
15.94955,1.6978394
16.090038,14.35474
38.07097,-24.20099
1.1481866,-10.78866
-42.787605,2.0870361
4.831032,-0.14883086
10.67469,5.6592236
-39.670166,0.6375785
9.37538,5.49765
-15.165708,9.350105
-5.2422285,-18.005564
-43.42901,7.4070787
5.9538755,-0.96973395
2.656686,12.7287
-42.889973,0.052626617
-3.1703038,-20.376562
18.964725,-15.154239
9.126788,9.365569
8.751897,10.511105
-7.9951215,8.4677515
14.860347,-2.5660965
-4.14938,-17.184519
7.165418,2.6846693
8.470151,6.905353
-41.373352,2.6932375
-1.1233946,8.455568
10.364871,10.25092
7.873396,-0.9533258
2.4250743,-12.997654
23.358839,-2.9438798
17.55599,-4.7053947
0.06603194,-18.112408
6.4783688,3.066722
15.409439,3.898294
-43.032578,3.9640393
7.4206295,4.0419474
6.6466646,5.1218567
12.566171,1.5749091
35.408657,-21.657034
-45.363743,11.883334
-1.3492596,-20.578438
-0.7476544,-22.679913
3.4606822,2.740847
22.136114,4.55061
-43.36973,7.3477616
4.849356,9.711774
-1.0229803,-23.527355
15.14101,8.468669
6.0205426,10.439571
12.530702,36.978527
21.169048,14.961107
3.6592093,5.0186644
12.808129,-1.6824441
-17.789848,18.091173
9.6151285,-2.0511615
9.292566,-10.351534
20.010082,5.3072534
0.30250844,-17.762022
-45.063324,1.2314615
19.728365,14.114946
-4.328504,-6.1011605
3.4869804,-0.4844644
18.186386,42.210163
-1.7431217,-14.275543
12.893855,2.9676628
5.989345,3.7549198
9.707825,-5.705503
4.944629,0.30052978
13.060587,17.449068
14.140927,3.069328
15.373362,9.887268
-43.276264,-0.28782913
-44.35183,9.660578
14.4566345,12.02267
-43.714638,1.6671655
20.917582,9.589046
8.707995,-5.455018
-40.36096,1.6671844
18.742142,5.9689255
14.728516,1.330355
9.7369175,1.8331393
-17.709604,17.837227
-19.243057,13.12877
2.7993162,6.272041
39.02276,-24.256063
-1.6766288,8.054073
11.180864,34.792713
35.45088,-23.73364
21.108465,14.917161
5.034955,-8.871925
-13.899287,13.880989
-0.6298165,-19.196787
6.887841,-5.6093864
12.058556,35.92916
18.779322,3.7560747
2.369477,-2.0479386
21.391802,6.3904
-17.65949,17.971258
9.426071,-7.616758
-0.8172195,-12.440291
1.081942,-0.88223946
32.972137,-17.773533
10.60453,1.9003694
7.3828387,16.43983
12.21114,5.258752
6.789073,0.6809981
-2.356274,-23.537447
13.309892,0.8864849
19.902323,0.058289435
-46.113598,12.8605175
-43.181953,0.61657864
3.98908,-2.2209554
20.699165,7.1849732
5.5910716,3.4449365
11.925615,6.9332395
-48.159023,-1.7881011
6.3613114,0.04655786
0.25429818,-22.921465
8.887055,4.417516
9.494958,5.596632
-2.4592464,9.49833
-8.824587,8.853668
6.7320747,5.752237
14.758769,3.725132
11.774921,5.6296005
13.481825,4.5357122
24.218319,7.845465
31.730024,-16.10634
1.2478939,1.2943791
5.891216,5.0228753
8.787865,-2.9013617
-7.8703556,6.8823037
-8.671998,-8.682318
-15.449823,18.759293
-0.8566493,-20.58469
-41.872368,0.73109615
11.564416,14.798563
6.039554,1.6121284
20.22091,7.4071074
23.123203,8.941664
4.856057,-13.186029
-41.098515,1.5487467
12.635157,7.636758
19.29164,-0.8592585
-3.9279404,-20.982582
-1.3799083,-22.208433
-2.6320484,-4.162997
13.964937,4.8554883
11.525714,8.863489
10.562985,0.029229853
17.666185,11.446919
15.738455,6.4524617
-2.3230968,-24.113642
-15.49905,12.761104
6.770889,-12.055279
35.497112,-21.923452
20.533247,13.353223
-41.36669,3.271452
3.003409,-12.2577715
12.010599,6.365281
12.713966,5.2269406
7.7403646,2.1335416
16.016926,17.645533
-39.802376,2.3173013
9.181867,-1.5263767
13.471867,14.80093
-2.1095152,-19.089212
38.2827,-25.252914
15.881192,17.598936
-17.048862,20.061441
10.432734,-0.7416278
5.4425454,-1.488207
0.4608063,-14.710664
-15.663541,20.738708
12.318354,0.16958486
10.016925,-0.0040487926
-2.0042832,-21.352888
6.09862,-6.5277004
4.7074685,-11.054608
-8.436516,-9.9088545
-46.319176,-1.4964802
26.530682,7.6623993
3.5451226,-0.41236907
16.219213,14.056808
4.020056,0.9023256
10.222652,-2.5443048
1.4763999,-20.707787
-5.5897746,10.6795845
16.72823,6.6513224
15.832124,0.65519625
-42.899563,4.288216
4.626881,9.871848
-11.517487,20.415476
15.739823,1.0743353
5.4235067,10.6679
-0.11823438,9.374862
13.834337,3.363153
3.6839135,18.67821
6.357581,4.2606597
1.4193426,-16.289951
32.45066,-17.129103
10.716617,2.5938604
13.584396,7.014408
-18.091497,14.469366
7.42877,3.3744028
-40.992188,2.114851
12.16883,4.4392514
16.054295,19.897243
-43.852848,-0.45511782
-40.192673,0.67524534
6.809144,2.1103103
-17.67868,17.109308
17.392612,7.7469935
19.32524,-2.2165017
-15.922665,17.893883
11.677332,8.60063
-1.1364143,13.887948
-44.557774,11.899386
34.70186,-20.778492
35.757854,-22.261011
7.6629205,-1.0300238
15.084314,8.412544
-43.87648,0.70511055
-41.30355,2.93249
-0.057004433,-8.719711
-18.89125,16.92924
-44.601532,11.922107
40.5374,-26.954203
16.232012,18.676647
-13.825205,18.19538
-42.154892,9.9238
16.644806,42.447987
-41.416683,0.87094235
11.404727,33.322735
6.27501,2.722604
11.153556,-2.3575969
11.521014,0.33423042
9.355796,2.900976
0.42381108,-8.549445
6.8503575,-10.751207
-43.017765,3.529895
4.673998,3.0053575
11.802294,35.800064
3.4096954,10.241924
7.2227464,6.534202
-5.257685,-16.104492
12.112362,-7.7868032
-0.86741656,-15.616979
15.1128025,2.9806376
5.293413,6.274342
9.636278,-3.3033142
9.091539,-0.99004376
-42.173138,1.6060665
-46.13915,11.206767
11.714203,5.4946957
-18.180902,19.507475
-5.475154,-7.4091525
-6.5442176,9.101062
21.528883,15.084783
34.7126,-20.506716
-3.4614706,-15.791682
15.654982,0.32546732
1.7078754,-12.557456
15.586136,0.6139356
1.7930393,3.5340362
-14.213066,14.809967
15.776491,41.69712
10.0951605,9.660941
19.515396,-2.2761116
-44.110424,0.9332014
15.404236,1.7970859
-42.21338,10.031848
-11.031897,-9.075061
15.108365,1.8409715
18.817562,7.7742023
12.128435,5.7502713
-1.1034238,-14.560679
0.52539057,5.3915486
11.441723,34.629288
15.512107,-3.8586757
-0.6420064,-20.770733
0.75532854,-17.092712
-15.580328,9.606897
-41.08475,1.9088812
16.279806,18.680538
-43.293488,1.2531064
-44.682003,-1.0418969
-48.08045,11.628832
-14.037097,18.086166
-0.14201754,-21.97591
26.675089,7.2534943
6.9679937,-1.7816056
-43.460445,9.81638
8.521406,-5.9041696
-7.9370656,2.8633714
20.463396,6.382518
8.1126585,-4.6479154
5.5136385,0.55265665
-11.917344,12.430127
10.411697,3.1301384
-1.9937761,-17.537868
16.897213,0.2330769
20.942417,10.6778345
-42.73498,3.551187
-41.32313,2.1056707
-43.681026,10.055416
-5.6327224,-16.793835
6.2640166,3.5356789
12.516567,1.5093074
-41.985016,0.70819545
2.3808475,15.382299
-14.308208,12.632653
8.366389,10.115848
-45.619446,11.567818
8.488594,9.060722
-14.609153,19.978916
-8.033864,-16.935438
18.71754,6.8119793
-0.98911774,-15.538485
14.348456,1.0612807
34.41643,-22.26086
-44.965847,0.52603966
9.639178,-1.7636455
-14.787381,15.891231
-40.132584,0.3954718
3.0595052,8.8431425
9.062538,-3.9251885
1.9772856,0.7035961
15.575585,9.610887
8.868506,3.440252
9.389591,1.5720905
5.9863157,8.921848
11.173351,32.31328
12.809768,3.982025
-0.79693085,-12.537996
17.252945,6.5112343
10.5712805,-4.319773
12.422437,1.6761618
16.92188,14.780892
-0.09537466,-16.125149
-0.46236008,-10.494587
-41.869736,3.444138
15.196029,14.335636
7.6279526,-0.9932333
2.05705,15.337185
20.836205,7.325612
-15.069785,10.008795
-44.41294,1.7364362
8.877072,-8.392785
-18.37782,14.386157
-0.04965374,-16.621902
-8.335045,-7.565534
8.633831,0.6611781
-41.868675,9.858603
19.639713,6.4701967
15.553991,14.938648
-42.332687,-0.29418388
-44.39405,11.149226
-40.790157,1.7691531
5.0642037,2.259636
11.180569,7.6140604
-0.74485046,-13.552956
18.124931,6.031678
0.11460308,14.771145
-0.8088157,-22.722282
-0.35644838,-19.871094
-43.53365,0.21047272
2.7790158,1.8668548
18.764992,6.7749944
-14.148918,18.79341
-44.18742,-0.6607807
26.769106,6.5601597
-5.564205,3.5660572
-47.916203,1.8089322
-39.878353,2.7947865
3.4633784,-15.391974
-43.566166,0.14622058
-5.1902695,-8.257893
-43.110653,-1.6624255
-1.7981331,-22.948408
18.96875,-15.15128
15.16091,-0.1781967
-0.8075294,-15.418152
-44.998066,11.52515
-43.60091,1.651924
19.330088,6.8267756
4.1331077,14.040872
16.376827,18.011171
16.751202,-10.365206
-44.030792,9.3488035
12.7768345,9.052418
38.065086,-25.52253
-16.480581,20.666883
35.412376,-23.083883
-8.09022,-7.0963926
0.4918534,-14.952323
-14.595596,20.743742
15.379633,14.885935
-0.5317852,-14.753481
-2.3698683,-22.479635
6.4854665,1.741293
14.920181,13.670548
7.9070945,1.5800216
20.905546,6.5403323
8.590672,-10.385868
19.428707,6.8679395
11.27674,33.326035
-5.1831536,-10.772879
-39.840313,1.1290041
-41.83437,9.855014
7.417333,0.12060573
9.167501,2.6239827
36.262806,-21.78493
10.181918,-6.381515
18.96506,-15.156862
0.29197595,-15.445958
9.697409,-1.0119976
13.056412,10.42001
19.205992,13.750552
-43.454384,1.8920512
16.218489,17.774488
-6.539252,10.368265
8.891075,9.563294
1.1848911,-13.785074
-0.3280264,-21.064339
19.769339,6.6933756
-5.8457775,6.746761
-4.7151794,-13.877403
-0.5257733,-13.862905
12.605326,4.029531
20.44559,7.032973
21.369764,7.0919466
32.480804,-16.949282
-1.0210301,-24.004185
7.0729485,2.3684447
-14.143899,17.961393
-40.22683,4.0835037
-43.731953,0.9310177
-16.889008,17.810848
-40.685654,1.0832835
-41.04757,1.8243861
-1.5052245,-13.100077
15.153182,1.1159948
2.3070176,15.6712
14.425869,6.25633
-15.46126,12.849837
8.990538,0.30677775
-44.875484,0.02428214
13.212586,2.5467887
-47.679504,12.852068
7.3737135,3.0124817
-10.699656,14.264514
5.9752684,-2.8666277
-45.091404,0.18961813
-47.339554,-0.606755
14.090715,7.335977
31.282007,-15.546301
-2.6886067,-15.435193
15.965829,0.1382202
1.1098702,-9.228694
13.884355,38.177025
-47.448593,-1.3084854
17.173603,0.2893945
11.526318,13.025047
15.502371,4.0915
15.104395,14.927083
10.664601,2.1782362
12.12941,0.002007232
12.4998255,5.540511
1.4972563,11.641877
6.00998,-14.797727
-0.48968023,-21.678389
-1.7444375,-6.552919
35.877697,-21.223293
-15.956558,13.725475
2.278874,10.02012
1.3966514,-13.295778
18.964994,-15.165413
12.324345,6.5517964
1.7890947,7.1175666
-14.787636,14.873352
2.483669,-12.889716
14.040896,2.0250936
10.732603,-4.7395167
4.646187,4.2357516
-6.5812154,-16.19727
9.799111,6.721756
-0.6383959,-16.335194
-45.673847,1.9410149
0.90130925,-19.587042
2.4191413,2.7751827
-2.2468529,-15.810665
17.935925,6.25099
-5.252594,-10.728296
2.0947711,-16.57127
-14.701434,17.93839
-14.700548,10.816245
-0.8561177,-19.395086
-38.565964,-0.32982016
-1.721453,-21.139399
-42.168186,9.936342
-38.77687,2.617339
-0.37000287,-20.725443
-14.8402815,18.225985
8.107112,3.7094185
-5.0850697,-6.775182
17.372625,-1.9554023
7.1007676,-9.516263
-15.267199,8.507455
-0.021387642,-21.657583
-5.0946145,-15.2531
-14.152051,13.218322
6.1897664,-11.751459
16.131338,-1.1706051
13.043086,14.237436
18.850594,-0.13041273
-0.5110041,-15.432225
-0.25575766,-18.223656
5.96547,5.625185
7.9108467,4.2420435
-3.1162615,-20.798225
-1.4027587,-19.997202
0.5266816,-21.489264
21.72489,2.84529
19.777609,-3.7845612
8.711492,-5.420497
1.3449528,14.956537
-45.966988,1.4071382
-1.4123998,-13.867094
10.80195,1.4268959
-14.656137,10.575147
-14.92234,17.899403
-2.5437143,-19.982048
-45.375587,12.189355
8.076533,-8.480881
-8.278448,-11.476933
6.395916,11.427255
-3.9715376,-6.929351
-1.6678357,-16.15719
13.654815,12.541641
7.1759357,-4.8506966
16.692034,8.387101
23.332436,7.275497
14.414899,13.097711
-1.3289677,-13.382846
-5.6190424,6.629559
10.72111,3.450886
-45.61119,11.864925
-15.218791,17.444496
13.724399,5.88846
-15.365723,12.95255
-47.80494,2.3524854
-42.678528,0.9889647
-1.2179879,-22.088438
16.091166,3.8649576
11.529652,1.9475133
0.19771832,-21.128275
4.9670014,-13.129991
13.579882,10.80453
-44.21788,2.0693204
12.99594,10.559605
5.5146227,-12.275843
-44.591656,11.22335
-0.5457735,-17.11447
10.003725,13.782634
20.477903,4.9818044
-15.842043,20.281578
-43.447083,10.878123
2.5608964,14.392424
-0.5431549,-21.147875
15.98133,-1.123803
-44.357574,11.063186
-0.101022705,-8.408265
-4.0352864,-16.019688
14.587147,3.4983566
-13.184979,12.367908
3.9185295,-13.586722
7.1741934,-11.172019
-14.902825,19.138184
0.9888514,-8.449649
4.091469,6.6271386
-0.70952445,-15.48697
4.807707,2.4338582
20.165293,5.096437
-43.186085,2.0874674
-2.42363,-6.758957
-41.834488,0.1488109
15.2613125,-1.8942986
20.304317,7.315978
3.2419374,9.8288
13.570653,15.334892
24.253788,7.947181
6.5698547,-11.485265
6.4519634,1.8823271
7.977592,-2.973942
8.933591,-11.779765
21.421673,15.041145
4.490686,-0.5702138
2.865752,-12.393474
9.001155,-2.1638093
18.97169,-15.185795
2.2439957,-0.3028143
9.870511,9.981046
0.16095929,-15.453918
-1.5287936,-14.168982
8.15404,1.6540273
-5.090967,-7.008956
-9.063651,9.388755
-15.698832,20.138752
-15.139845,19.146397
10.058624,3.1802702
10.821019,4.8033237
15.253088,1.1158484
4.7331986,0.43996492
13.209223,1.3730088
-14.140526,18.775732
0.081120476,-14.886034
9.14871,-8.03228
4.38914,10.458611
16.246655,17.880568
12.729173,14.365587
-9.03394,9.009793
16.760656,17.99528
